"","article","indiv","dpi","dpi_idx","sample_type","st_idx","sample_rep","val_total","pos_total","cens_total","val_sg","pos_sg","cens_sg","val_inf","pos_inf","lodq_sg","lodq_total","tg_total","tg_sg","tg_idx","cell_line","cell_idx","culture_assay","assay_idx","animal_species","sp_idx","age_class_stand","age_years_rep","age_class_rep","age_idx","sex","sex_idx","units_total","units_sg","units_inf","lod_total","loq_total","lod_sg","loq_sg","lod_inf","loq_inf","sample_grp","inoc_dose_total_pfu","inoc_dose_total_TCID","inoc_route","inoc_dose_units_rep","viral_strain","organ_system","log10_dose_pfu"
"52","Baum et al. 2020","AB_AK71",1,1,"Non-invasive",0,"Nasopharyngeal Swab","5.94622130043391",1,0,"2.94202046125882",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","15.9753593429158","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasopharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"53","Baum et al. 2020","AB_AK71",2,2,"Non-invasive",0,"Nasopharyngeal Swab","7.56374146535324",1,0,"5.0410451105243",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","15.9753593429158","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasopharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"54","Baum et al. 2020","AB_AK71",3,2,"Non-invasive",0,"Nasopharyngeal Swab","7.28794497870926",1,0,"4.72298746538574",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","15.9753593429158","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasopharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"55","Baum et al. 2020","AB_AK71",4,2,"Non-invasive",0,"Nasopharyngeal Swab","6.2281127872624",1,0,"3.80418715438165",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","15.9753593429158","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasopharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"56","Baum et al. 2020","AB_AK71",5,2,"Non-invasive",0,"Nasopharyngeal Swab","-9",0,1,"-9",0,1,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","15.9753593429158","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasopharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"57","Baum et al. 2020","AB_AK71",1,1,"Non-invasive",0,"BAL","5.19630056730107",1,0,"2.75324207666553",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","15.9753593429158","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"BAL",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","LRT",5.04139268515823
"58","Baum et al. 2020","AB_AK71",3,2,"Non-invasive",0,"BAL","5.41237569631237",1,0,"3.29595723996651",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","15.9753593429158","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"BAL",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","LRT",5.04139268515823
"59","Baum et al. 2020","AB_AK71",5,2,"Non-invasive",0,"BAL","4.3465045598054",1,0,"2.63315928948776",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","15.9753593429158","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"BAL",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","LRT",5.04139268515823
"60","Baum et al. 2020","AB_AS40",1,1,"Non-invasive",0,"Nasopharyngeal Swab","5.59162937925643",1,0,"2.65607663055914",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","13.7248459958932","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasopharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"61","Baum et al. 2020","AB_AS40",2,2,"Non-invasive",0,"Nasopharyngeal Swab","7.45019905376594",1,0,"4.81718511283702",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","13.7248459958932","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasopharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"62","Baum et al. 2020","AB_AS40",3,2,"Non-invasive",0,"Nasopharyngeal Swab","7.06516501389396",1,0,"4.70791492014448",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","13.7248459958932","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasopharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"63","Baum et al. 2020","AB_AS40",4,2,"Non-invasive",0,"Nasopharyngeal Swab","5.70187007294741",1,0,"2.70309783745852",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","13.7248459958932","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasopharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"64","Baum et al. 2020","AB_AS40",5,2,"Non-invasive",0,"Nasopharyngeal Swab","4.95503317033389",1,0,"-9",0,1,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","13.7248459958932","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasopharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"65","Baum et al. 2020","AB_AS40",1,1,"Non-invasive",0,"BAL","5.51750533800611",1,0,"3.09896543441637",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","13.7248459958932","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"BAL",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","LRT",5.04139268515823
"66","Baum et al. 2020","AB_AS40",3,2,"Non-invasive",0,"BAL","5.34430776472709",1,0,"3.19276532165762",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","13.7248459958932","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"BAL",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","LRT",5.04139268515823
"67","Baum et al. 2020","AB_AS40",5,2,"Non-invasive",0,"BAL","-9",0,1,"-9",0,1,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","13.7248459958932","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"BAL",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","LRT",5.04139268515823
"68","Baum et al. 2020","AB_AL60",1,1,"Non-invasive",0,"Nasopharyngeal Swab","5.04553225047327",1,0,"-9",0,1,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","15.5400410677618","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasopharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"69","Baum et al. 2020","AB_AL60",2,2,"Non-invasive",0,"Nasopharyngeal Swab","7.29849720199626",1,0,"4.93004181911873",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","15.5400410677618","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasopharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"70","Baum et al. 2020","AB_AL60",3,2,"Non-invasive",0,"Nasopharyngeal Swab","6.98628567937261",1,0,"4.41907222528743",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","15.5400410677618","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasopharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"71","Baum et al. 2020","AB_AL60",4,2,"Non-invasive",0,"Nasopharyngeal Swab","-9",0,1,"-9",0,1,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","15.5400410677618","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasopharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"72","Baum et al. 2020","AB_AL60",5,2,"Non-invasive",0,"Nasopharyngeal Swab","5.15590662305455",1,0,"-9",0,1,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","15.5400410677618","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasopharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"73","Baum et al. 2020","AB_AL60",1,1,"Non-invasive",0,"BAL","5.33448290420015",1,0,"2.5111143133064",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","15.5400410677618","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"BAL",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","LRT",5.04139268515823
"74","Baum et al. 2020","AB_AL60",3,2,"Non-invasive",0,"BAL","4.02381811471349",1,0,"2.00927663311394",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","15.5400410677618","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"BAL",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","LRT",5.04139268515823
"75","Baum et al. 2020","AB_AL60",5,2,"Non-invasive",0,"BAL","2.03421521916696",1,0,"-9",0,1,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","15.5400410677618","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"BAL",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","LRT",5.04139268515823
"76","Baum et al. 2020","AB_AM81",1,1,"Non-invasive",0,"Nasopharyngeal Swab","5.52449218858316",1,0,"2.96777255322046",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","14.9979466119097","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasopharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"77","Baum et al. 2020","AB_AM81",2,2,"Non-invasive",0,"Nasopharyngeal Swab","7.73359846096134",1,0,"5.62270711804736",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","14.9979466119097","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasopharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"78","Baum et al. 2020","AB_AM81",3,2,"Non-invasive",0,"Nasopharyngeal Swab","6.37515038618595",1,0,"3.30789271200421",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","14.9979466119097","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasopharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"79","Baum et al. 2020","AB_AM81",4,2,"Non-invasive",0,"Nasopharyngeal Swab","5.83695989785214",1,0,"3.64881163752407",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","14.9979466119097","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasopharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"80","Baum et al. 2020","AB_AM81",5,2,"Non-invasive",0,"Nasopharyngeal Swab","5.89197209209712",1,0,"-9",0,1,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","14.9979466119097","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasopharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"81","Baum et al. 2020","AB_AM81",1,1,"Non-invasive",0,"BAL","6.00152170459947",1,0,"3.44725728730926",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","14.9979466119097","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"BAL",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","LRT",5.04139268515823
"82","Baum et al. 2020","AB_AM81",3,2,"Non-invasive",0,"BAL","7.092064146573",1,0,"4.93093375676708",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","14.9979466119097","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"BAL",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","LRT",5.04139268515823
"83","Baum et al. 2020","AB_AM81",5,2,"Non-invasive",0,"BAL","4.15970100990382",1,0,"1.93366947109206",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","14.9979466119097","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"BAL",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","LRT",5.04139268515823
"84","Baum et al. 2020","AB_AV52",1,1,"Non-invasive",0,"Nasopharyngeal Swab","5.59295856086097",1,0,"2.55651235905521",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","13.1964407939767","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasopharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"85","Baum et al. 2020","AB_AV52",2,2,"Non-invasive",0,"Nasopharyngeal Swab","3.15307822510443",1,0,"-9",0,1,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","13.1964407939767","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasopharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"86","Baum et al. 2020","AB_AV52",3,2,"Non-invasive",0,"Nasopharyngeal Swab","3.1823775560522",1,0,"-9",0,1,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","13.1964407939767","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasopharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"87","Baum et al. 2020","AB_AV52",4,2,"Non-invasive",0,"Nasopharyngeal Swab","3.9311500940204",1,0,"-9",0,1,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","13.1964407939767","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasopharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"88","Baum et al. 2020","AB_AV52",5,2,"Non-invasive",0,"Nasopharyngeal Swab","2.21933299216683",1,0,"-9",0,1,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","13.1964407939767","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasopharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"89","Baum et al. 2020","AB_AV52",1,1,"Non-invasive",0,"BAL","6.03178805349073",1,0,"3.39744897842312",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","13.1964407939767","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"BAL",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","LRT",5.04139268515823
"90","Baum et al. 2020","AB_AV52",3,2,"Non-invasive",0,"BAL","-9",0,1,"-9",0,1,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","13.1964407939767","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"BAL",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","LRT",5.04139268515823
"91","Baum et al. 2020","AB_AV52",5,2,"Non-invasive",0,"BAL","4.90149101485674",1,0,"2.55873616295243",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","13.1964407939767","Unknown",2,"Female",1,"log10 GE/mL","log10 SGE/mL",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"BAL",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","LRT",5.04139268515823
"92","Chandrashekar et al. 2020","AC_7162",1,1,"Non-invasive",0,"Nasal Swab","7.435652",1,0,"5.93771842526045",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","6-12","Adult",2,"Unknown",-9,"log10 total RNA copies/swab","log10 sgmRNA copies/swab",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasal Sample",1100000,1571428.57142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",6.04139268515823
"93","Chandrashekar et al. 2020","AC_7162",2,2,"Non-invasive",0,"Nasal Swab","7.850226",1,0,"7.41292516899708",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","6-12","Adult",2,"Unknown",-9,"log10 total RNA copies/swab","log10 sgmRNA copies/swab",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasal Sample",1100000,1571428.57142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",6.04139268515823
"94","Chandrashekar et al. 2020","AC_7162",4,2,"Non-invasive",0,"Nasal Swab","6.964611",1,0,"5.97121651493076",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","6-12","Adult",2,"Unknown",-9,"log10 total RNA copies/swab","log10 sgmRNA copies/swab",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasal Sample",1100000,1571428.57142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",6.04139268515823
"95","Chandrashekar et al. 2020","AC_7162",7,2,"Non-invasive",0,"Nasal Swab","6.206418",1,0,"4.40743776942484",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","6-12","Adult",2,"Unknown",-9,"log10 total RNA copies/swab","log10 sgmRNA copies/swab",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasal Sample",1100000,1571428.57142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",6.04139268515823
"96","Chandrashekar et al. 2020","AC_7165",1,1,"Non-invasive",0,"Nasal Swab","6.923107",1,0,"5.7272790839357",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","6-12","Adult",2,"Unknown",-9,"log10 total RNA copies/swab","log10 sgmRNA copies/swab",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasal Sample",1100000,1571428.57142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",6.04139268515823
"97","Chandrashekar et al. 2020","AC_7165",2,2,"Non-invasive",0,"Nasal Swab","8.546277",1,0,"7.80927887898355",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","6-12","Adult",2,"Unknown",-9,"log10 total RNA copies/swab","log10 sgmRNA copies/swab",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasal Sample",1100000,1571428.57142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",6.04139268515823
"98","Chandrashekar et al. 2020","AC_7165",4,2,"Non-invasive",0,"Nasal Swab","6.572857",1,0,"5.40028027108063",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","6-12","Adult",2,"Unknown",-9,"log10 total RNA copies/swab","log10 sgmRNA copies/swab",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasal Sample",1100000,1571428.57142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",6.04139268515823
"99","Chandrashekar et al. 2020","AC_7165",7,2,"Non-invasive",0,"Nasal Swab","6.202344",1,0,"3.90186600605976",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","6-12","Adult",2,"Unknown",-9,"log10 total RNA copies/swab","log10 sgmRNA copies/swab",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasal Sample",1100000,1571428.57142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",6.04139268515823
"100","Chandrashekar et al. 2020","AC_7172",1,1,"Non-invasive",0,"Nasal Swab","6.628171",1,0,"5.44611979053556",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","6-12","Adult",2,"Unknown",-9,"log10 total RNA copies/swab","log10 sgmRNA copies/swab",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasal Sample",1100000,1571428.57142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",6.04139268515823
"101","Chandrashekar et al. 2020","AC_7172",2,2,"Non-invasive",0,"Nasal Swab","6.344023",1,0,"5.73714661672103",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","6-12","Adult",2,"Unknown",-9,"log10 total RNA copies/swab","log10 sgmRNA copies/swab",NA,"1.69897000433602","Unknown","1.69897000433602","Unknown",NA,NA,"Nasal Sample",1100000,1571428.57142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",6.04139268515823
